01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2011,Faro,Município,Total,,,,,3412.8
2011,Felgueiras,Município,Homens,,,,,1252.7
2011,Felgueiras,Município,Mulheres,,,,,1595.1
2011,Felgueiras,Município,Total,,,,,2847.8
2011,Ferreira do Alentejo,Município,Homens,,,,,208.8
2011,Ferreira do Alentejo,Município,Mulheres,,,,,247.9
2011,Ferreira do Alentejo,Município,Total,,,,,456.7
2011,Ferreira do Zêzere,Município,Homens,,,,,91.9
2011,Ferreira do Zêzere,Município,Mulheres,,,,,130.3
2011,Ferreira do Zêzere,Município,Total,,,,,222.2
2011,Figueira da Foz,Município,Homens,,,,,1476.2
2011,Figueira da Foz,Município,Mulheres,,,,,1796.6
2011,Figueira da Foz,Município,Total,,,,,3272.8
2011,Figueira de Castelo Rodrigo,Município,Homens,,,,,96.1
2011,Figueira de Castelo Rodrigo,Município,Mulheres,,,,,96.6
2011,Figueira de Castelo Rodrigo,Município,Total,,,,,192.7
2011,Figueiró dos Vinhos,Município,Homens,,,,,125.4
2011,Figueiró dos Vinhos,Município,Mulheres,,,,,245.2
2011,Figueiró dos Vinhos,Município,Total,,,,,370.6
2011,Fornos de Algodres,Município,Homens,,,,,94.1
2011,Fornos de Algodres,Município,Mulheres,,,,,146.6
2011,Fornos de Algodres,Município,Total,,,,,240.7
2011,Freixo de Espada à Cinta,Município,Homens,,,,,91.3
2011,Freixo de Espada à Cinta,Município,Mulheres,,,,,149.8
2011,Freixo de Espada à Cinta,Município,Total,,,,,241.1
2011,Fronteira,Município,Homens,,,,,78.8
2011,Fronteira,Município,Mulheres,,,,,110.9
2011,Fronteira,Município,Total,,,,,189.7
2011,Funchal,Município,Homens,,,,x,
2011,Funchal,Município,Mulheres,,,,x,
2011,Funchal,Município,Total,,,,x,
2011,Fundão,Município,Homens,,,,,654.4
2011,Fundão,Município,Mulheres,,,,,883.3
2011,Fundão,Município,Total,,,,,1537.7
2011,Gavião,Município,Homens,,,,,108.7
2011,Gavião,Município,Mulheres,,,,,95.5
2011,Gavião,Município,Total,,,,,204.2
2011,Góis,Município,Homens,,,,,52.5
2011,Góis,Município,Mulheres,,,,,71.8
2011,Góis,Município,Total,,,,,124.3
2011,Golegã,Município,Homens,,,,,82.7
2011,Golegã,Município,Mulheres,,,,,113.7
2011,Golegã,Município,Total,,,,,196.3
2011,Gondomar,Município,Homens,,,,,5769.3
2011,Gondomar,Município,Mulheres,,,,,6482.8
2011,Gondomar,Município,Total,,,,,12252.0
2011,Gouveia,Município,Homens,,,,,341.3
2011,Gouveia,Município,Mulheres,,,,,459.8
2011,Gouveia,Município,Total,,,,,801.0
2011,Grândola,Município,Homens,,,,,140.0
2011,Grândola,Município,Mulheres,,,,,198.7
2011,Grândola,Município,Total,,,,,338.7
2011,Guarda,Município,Homens,,,,,1006.4
2011,Guarda,Município,Mulheres,,,,,1325.2
2011,Guarda,Município,Total,,,,,2331.6
2011,Guimarães,Município,Homens,,,,,5456.2
2011,Guimarães,Município,Mulheres,,,,,6766.5
2011,Guimarães,Município,Total,,,,,12222.7
2011,Horta,Município,Homens,,,,x,
2011,Horta,Município,Mulheres,,,,x,
2011,Horta,Município,Total,,,,x,
2011,Idanha-a-Nova,Município,Homens,,,,,153.3
2011,Idanha-a-Nova,Município,Mulheres,,,,,200.3
2011,Idanha-a-Nova,Município,Total,,,,,353.6
2011,Ílhavo,Município,Homens,,,,,881.3
2011,Ílhavo,Município,Mulheres,,,,,1084.2
2011,Ílhavo,Município,Total,,,,,1965.4
2011,Lagoa,Município,Homens,,,,,705.7
2011,Lagoa,Município,Mulheres,,,,,656.2
2011,Lagoa,Município,Total,,,,,1361.8
2011,Lagoa [R.A.A.],Município,Homens,,,,x,
2011,Lagoa [R.A.A.],Município,Mulheres,,,,x,
2011,Lagoa [R.A.A.],Município,Total,,,,x,
2011,Lagos,Município,Homens,,,,,1026.3
2011,Lagos,Município,Mulheres,,,,,895.1
2011,Lagos,Município,Total,,,,,1921.4
2011,Lajes das Flores,Município,Homens,,,,x,
2011,Lajes das Flores,Município,Mulheres,,,,x,
2011,Lajes das Flores,Município,Total,,,,x,
2011,Lajes do Pico,Município,Homens,,,,x,
2011,Lajes do Pico,Município,Mulheres,,,,x,
2011,Lajes do Pico,Município,Total,,,,x,
2011,Lamego,Município,Homens,,,,,855.6
2011,Lamego,Município,Mulheres,,,,,1245.6
2011,Lamego,Município,Total,,,,,2101.2
2011,Leiria,Município,Homens,,,,,2136.1
2011,Leiria,Município,Mulheres,,,,,2601.1
2011,Leiria,Município,Total,,,,,4737.2
2011,Lisboa,Município,Homens,,,,,12726.2
2011,Lisboa,Município,Mulheres,,,,,10760.3
2011,Lisboa,Município,Total,,,,,23486.4
2011,Loulé,Município,Homens,,,,,1856.7
2011,Loulé,Município,Mulheres,,,,,1769.2
2011,Loulé,Município,Total,,,,,3625.8
2011,Loures,Município,Homens,,,,,4931.9
2011,Loures,Município,Mulheres,,,,,4215.3
2011,Loures,Município,Total,,,,,9147.3
2011,Lourinhã,Município,Homens,,,,,454.2
2011,Lourinhã,Município,Mulheres,,,,,539.3
2011,Lourinhã,Município,Total,,,,,993.5
2011,Lousã,Município,Homens,,,,,342.7
2011,Lousã,Município,Mulheres,,,,,481.3
2011,Lousã,Município,Total,,,,,823.9
2011,Lousada,Município,Homens,,,,,1215.5
2011,Lousada,Município,Mulheres,,,,,1490.0
2011,Lousada,Município,Total,,,,,2705.5
2011,Mação,Município,Homens,,,,,98.7
2011,Mação,Município,Mulheres,,,,,86.2
2011,Mação,Município,Total,,,,,184.8
2011,Macedo de Cavaleiros,Município,Homens,,,,,336.7
2011,Macedo de Cavaleiros,Município,Mulheres,,,,,481.1
2011,Macedo de Cavaleiros,Município,Total,,,,,817.8
2011,Machico,Município,Homens,,,,x,
2011,Machico,Município,Mulheres,,,,x,
2011,Machico,Município,Total,,,,x,
2011,Madalena,Município,Homens,,,,x,
2011,Madalena,Município,Mulheres,,,,x,
2011,Madalena,Município,Total,,,,x,
2011,Mafra,Município,Homens,,,,,1170.4
2011,Mafra,Município,Mulheres,,,,,1305.4
2011,Mafra,Município,Total,,,,,2475.8
2011,Maia,Município,Homens,,,,,3691.1
2011,Maia,Município,Mulheres,,,,,4644.3
2011,Maia,Município,Total,,,,,8335.4
2011,Mangualde,Município,Homens,,,,,440.6
2011,Mangualde,Município,Mulheres,,,,,595.3
2011,Mangualde,Município,Total,,,,,1035.8
2011,Manteigas,Município,Homens,,,,,83.1
2011,Manteigas,Município,Mulheres,,,,,107.8
2011,Manteigas,Município,Total,,,,,190.9
2011,Marco de Canaveses,Município,Homens,,,,,1505.0
2011,Marco de Canaveses,Município,Mulheres,,,,,2328.3
2011,Marco de Canaveses,Município,Total,,,,,3833.3
2011,Marinha Grande,Município,Homens,,,,,756.0
2011,Marinha Grande,Município,Mulheres,,,,,1051.5
2011,Marinha Grande,Município,Total,,,,,1807.5
2011,Marvão,Município,Homens,,,,,45.8
2011,Marvão,Município,Mulheres,,,,,46.0
2011,Marvão,Município,Total,,,,,91.8
2011,Matosinhos,Município,Homens,,,,,4655.9
2011,Matosinhos,Município,Mulheres,,,,,4489.2
2011,Matosinhos,Município,Total,,,,,9145.1
2011,Mealhada,Município,Homens,,,,,308.3
2011,Mealhada,Município,Mulheres,,,,,391.4
2011,Mealhada,Município,Total,,,,,699.8
2011,Mêda,Município,Homens,,,,,43.0
2011,Mêda,Município,Mulheres,,,,,63.5
2011,Mêda,Município,Total,,,,,106.5
2011,Melgaço,Município,Homens,,,,,63.7
2011,Melgaço,Município,Mulheres,,,,,102.0
2011,Melgaço,Município,Total,,,,,165.7
2011,Mértola,Município,Homens,,,,,114.3
2011,Mértola,Município,Mulheres,,,,,152.3
2011,Mértola,Município,Total,,,,,266.6
2011,Mesão Frio,Município,Homens,,,,,141.7
2011,Mesão Frio,Município,Mulheres,,,,,293.0
2011,Mesão Frio,Município,Total,,,,,434.7
2011,Mira,Município,Homens,,,,,194.8
2011,Mira,Município,Mulheres,,,,,305.6
2011,Mira,Município,Total,,,,,500.3
2011,Miranda do Corvo,Município,Homens,,,,,230.1
2011,Miranda do Corvo,Município,Mulheres,,,,,252.8
2011,Miranda do Corvo,Município,Total,,,,,482.9
2011,Miranda do Douro,Município,Homens,,,,,108.1
2011,Miranda do Douro,Município,Mulheres,,,,,165.3
2011,Miranda do Douro,Município,Total,,,,,273.4
2011,Mirandela,Município,Homens,,,,,606.7
2011,Mirandela,Município,Mulheres,,,,,916.3
2011,Mirandela,Município,Total,,,,,1523.0
2011,Mogadouro,Município,Homens,,,,,121.8
2011,Mogadouro,Município,Mulheres,,,,,255.1
2011,Mogadouro,Município,Total,,,,,376.9
2011,Moimenta da Beira,Município,Homens,,,,,186.9
2011,Moimenta da Beira,Município,Mulheres,,,,,349.0
2011,Moimenta da Beira,Município,Total,,,,,535.9
2011,Moita,Município,Homens,,,,,2083.0
2011,Moita,Município,Mulheres,,,,,2015.6
2011,Moita,Município,Total,,,,,4098.6
2011,Monção,Município,Homens,,,,,255.3
2011,Monção,Município,Mulheres,,,,,246.3
2011,Monção,Município,Total,,,,,501.7
2011,Monchique,Município,Homens,,,,,129.7
2011,Monchique,Município,Mulheres,,,,,132.5
2011,Monchique,Município,Total,,,,,262.2
2011,Mondim de Basto,Município,Homens,,,,,163.9
2011,Mondim de Basto,Município,Mulheres,,,,,274.2
2011,Mondim de Basto,Município,Total,,,,,438.1
2011,Monforte,Município,Homens,,,,,99.3
2011,Monforte,Município,Mulheres,,,,,81.8
2011,Monforte,Município,Total,,,,,181.2
2011,Montalegre,Município,Homens,,,,,175.8
2011,Montalegre,Município,Mulheres,,,,,201.0
2011,Montalegre,Município,Total,,,,,376.8
2011,Montemor-o-Novo,Município,Homens,,,,,222.5
2011,Montemor-o-Novo,Município,Mulheres,,,,,255.8
2011,Montemor-o-Novo,Município,Total,,,,,478.3
2011,Montemor-o-Velho,Município,Homens,,,,,466.4
2011,Montemor-o-Velho,Município,Mulheres,,,,,618.6
2011,Montemor-o-Velho,Município,Total,,,,,1085.0
2011,Montijo,Município,Homens,,,,,1358.1
2011,Montijo,Município,Mulheres,,,,,1294.2
2011,Montijo,Município,Total,,,,,2652.3
2011,Mora,Município,Homens,,,,,86.5
2011,Mora,Município,Mulheres,,,,,108.4
2011,Mora,Município,Total,,,,,194.9
2011,Mortágua,Município,Homens,,,,,89.4
2011,Mortágua,Município,Mulheres,,,,,124.1
2011,Mortágua,Município,Total,,,,,213.5
2011,Moura,Município,Homens,,,,,498.3
2011,Moura,Município,Mulheres,,,,,589.8
2011,Moura,Município,Total,,,,,1088.1
2011,Mourão,Município,Homens,,,,,66.0
2011,Mourão,Município,Mulheres,,,,,99.7
2011,Mourão,Município,Total,,,,,165.7
2011,Murça,Município,Homens,,,,,130.0
2011,Murça,Município,Mulheres,,,,,150.8
2011,Murça,Município,Total,,,,,280.8
2011,Murtosa,Município,Homens,,,,,158.8
2011,Murtosa,Município,Mulheres,,,,,243.3
2011,Murtosa,Município,Total,,,,,402.0
2011,Nazaré,Município,Homens,,,,,340.9
2011,Nazaré,Município,Mulheres,,,,,487.1
2011,Nazaré,Município,Total,,,,,828.0
2011,Nelas,Município,Homens,,,,,249.8
2011,Nelas,Município,Mulheres,,,,,360.8
2011,Nelas,Município,Total,,,,,610.6
2011,Nisa,Município,Homens,,,,,146.2
2011,Nisa,Município,Mulheres,,,,,124.5
2011,Nisa,Município,Total,,,,,270.7
2011,Nordeste,Município,Homens,,,,x,
2011,Nordeste,Município,Mulheres,,,,x,
2011,Nordeste,Município,Total,,,,x,
2011,Óbidos,Município,Homens,,,,,218.8
2011,Óbidos,Município,Mulheres,,,,,260.8
2011,Óbidos,Município,Total,,,,,479.6
2011,Odemira,Município,Homens,,,,,546.2
2011,Odemira,Município,Mulheres,,,,,702.5
2011,Odemira,Município,Total,,,,,1248.7
2011,Odivelas,Município,Homens,,,,,3136.3
2011,Odivelas,Município,Mulheres,,,,,2787.1
2011,Odivelas,Município,Total,,,,,5923.4
2011,Oeiras,Município,Homens,,,,,3030.4
2011,Oeiras,Município,Mulheres,,,,,3169.2
2011,Oeiras,Município,Total,,,,,6199.6
2011,Oleiros,Município,Homens,,,,,36.8
2011,Oleiros,Município,Mulheres,,,,,48.3
2011,Oleiros,Município,Total,,,,,85.1
2011,Olhão,Município,Homens,,,,,1301.3
2011,Olhão,Município,Mulheres,,,,,1292.9
2011,Olhão,Município,Total,,,,,2594.3
2011,Oliveira de Azeméis,Município,Homens,,,,,1104.1
2011,Oliveira de Azeméis,Município,Mulheres,,,,,1439.6
2011,Oliveira de Azeméis,Município,Total,,,,,2543.7
2011,Oliveira de Frades,Município,Homens,,,,,130.8
2011,Oliveira de Frades,Município,Mulheres,,,,,175.8
2011,Oliveira de Frades,Município,Total,,,,,306.7
2011,Oliveira do Bairro,Município,Homens,,,,,347.3
2011,Oliveira do Bairro,Município,Mulheres,,,,,539.1
2011,Oliveira do Bairro,Município,Total,,,,,886.3
2011,Oliveira do Hospital,Município,Homens,,,,,347.6
2011,Oliveira do Hospital,Município,Mulheres,,,,,497.1
2011,Oliveira do Hospital,Município,Total,,,,,844.7
2011,Ourém,Município,Homens,,,,,563.4
2011,Ourém,Município,Mulheres,,,,,842.3
2011,Ourém,Município,Total,,,,,1405.7
2011,Ourique,Município,Homens,,,,,121.2
2011,Ourique,Município,Mulheres,,,,,205.7
2011,Ourique,Município,Total,,,,,326.8
2011,Ovar,Município,Homens,,,,,1442.7
2011,Ovar,Município,Mulheres,,,,,2082.6
2011,Ovar,Município,Total,,,,,3525.3
2011,Paços de Ferreira,Município,Homens,,,,,1876.0
2011,Paços de Ferreira,Município,Mulheres,,,,,1759.4
2011,Paços de Ferreira,Município,Total,,,,,3635.4
2011,Palmela,Município,Homens,,,,,1273.1
2011,Palmela,Município,Mulheres,,,,,1432.1
2011,Palmela,Município,Total,,,,,2705.2
2011,Pampilhosa da Serra,Município,Homens,,,,,43.3
2011,Pampilhosa da Serra,Município,Mulheres,,,,,76.8
2011,Pampilhosa da Serra,Município,Total,,,,,120.2
2011,Paredes,Município,Homens,,,,,2643.2
2011,Paredes,Município,Mulheres,,,,,3311.6
2011,Paredes,Município,Total,,,,,5954.8
2011,Paredes de Coura,Município,Homens,,,,,181.1
2011,Paredes de Coura,Município,Mulheres,,,,,217.5
2011,Paredes de Coura,Município,Total,,,,,398.6
2011,Pedrógão Grande,Município,Homens,,,,,65.8
2011,Pedrógão Grande,Município,Mulheres,,,,,124.2
2011,Pedrógão Grande,Município,Total,,,,,189.9
2011,Penacova,Município,Homens,,,,,246.8
2011,Penacova,Município,Mulheres,,,,,247.4
2011,Penacova,Município,Total,,,,,494.2
2011,Penafiel,Município,Homens,,,,,1772.7
2011,Penafiel,Município,Mulheres,,,,,2339.8
2011,Penafiel,Município,Total,,,,,4112.4
2011,Penalva do Castelo,Município,Homens,,,,,121.3
2011,Penalva do Castelo,Município,Mulheres,,,,,248.4
2011,Penalva do Castelo,Município,Total,,,,,369.8
2011,Penamacor,Município,Homens,,,,,59.3
2011,Penamacor,Município,Mulheres,,,,,84.8
2011,Penamacor,Município,Total,,,,,144.1
2011,Penedono,Município,Homens,,,,,37.6
2011,Penedono,Município,Mulheres,,,,,57.6
2011,Penedono,Município,Total,,,,,95.2
2011,Penela,Município,Homens,,,,,70.8
2011,Penela,Município,Mulheres,,,,,104.3
2011,Penela,Município,Total,,,,,175.1
2011,Peniche,Município,Homens,,,,,694.7
2011,Peniche,Município,Mulheres,,,,,764.9
2011,Peniche,Município,Total,,,,,1459.6
2011,Peso da Régua,Município,Homens,,,,,532.3
2011,Peso da Régua,Município,Mulheres,,,,,577.8
2011,Peso da Régua,Município,Total,,,,,1110.1
2011,Pinhel,Município,Homens,,,,,114.5
2011,Pinhel,Município,Mulheres,,,,,242.3
2011,Pinhel,Município,Total,,,,,356.8
2011,Pombal,Município,Homens,,,,,671.8
2011,Pombal,Município,Mulheres,,,,,964.8
2011,Pombal,Município,Total,,,,,1636.5
2011,Ponta Delgada,Município,Homens,,,,x,
2011,Ponta Delgada,Município,Mulheres,,,,x,
2011,Ponta Delgada,Município,Total,,,,x,
2011,Ponta do Sol,Município,Homens,,,,x,
2011,Ponta do Sol,Município,Mulheres,,,,x,
2011,Ponta do Sol,Município,Total,,,,x,
2011,Ponte da Barca,Município,Homens,,,,,242.3
2011,Ponte da Barca,Município,Mulheres,,,,,339.3
2011,Ponte da Barca,Município,Total,,,,,581.7
2011,Ponte de Lima,Município,Homens,,,,,812.1
2011,Ponte de Lima,Município,Mulheres,,,,,1157.2
2011,Ponte de Lima,Município,Total,,,,,1969.3
2011,Ponte de Sor,Município,Homens,,,,,677.2
2011,Ponte de Sor,Município,Mulheres,,,,,632.7
2011,Ponte de Sor,Município,Total,,,,,1309.8
2011,Portalegre,Município,Homens,,,,,569.0
2011,Portalegre,Município,Mulheres,,,,,648.6
2011,Portalegre,Município,Total,,,,,1217.6
2011,Portel,Município,Homens,,,,,179.7
2011,Portel,Município,Mulheres,,,,,167.8
2011,Portel,Município,Total,,,,,347.5
2011,Portimão,Município,Homens,,,,,1985.0
2011,Portimão,Município,Mulheres,,,,,1843.7
2011,Portimão,Município,Total,,,,,3828.7
2011,Porto,Município,Homens,,,,,7958.8
2011,Porto,Município,Mulheres,,,,,7240.2
2011,Porto,Município,Total,,,,,15199.0
2011,Porto de Mós,Município,Homens,,,,,365.6
2011,Porto de Mós,Município,Mulheres,,,,,536.5
2011,Porto de Mós,Município,Total,,,,,902.1
2011,Porto Moniz,Município,Homens,,,,x,
2011,Porto Moniz,Município,Mulheres,,,,x,
2011,Porto Moniz,Município,Total,,,,x,
2011,Porto Santo,Município,Homens,,,,x,
2011,Porto Santo,Município,Mulheres,,,,x,
2011,Porto Santo,Município,Total,,,,x,
2011,Póvoa de Lanhoso,Município,Homens,,,,,506.3
2011,Póvoa de Lanhoso,Município,Mulheres,,,,,584.3
2011,Póvoa de Lanhoso,Município,Total,,,,,1090.6
2011,Póvoa de Varzim,Município,Homens,,,,,1675.0
2011,Póvoa de Varzim,Município,Mulheres,,,,,2266.2
2011,Póvoa de Varzim,Município,Total,,,,,3941.2
2011,Povoação,Município,Homens,,,,x,
2011,Povoação,Município,Mulheres,,,,x,
2011,Povoação,Município,Total,,,,x,
2011,Proença-a-Nova,Município,Homens,,,,,118.6
2011,Proença-a-Nova,Município,Mulheres,,,,,125.9
2011,Proença-a-Nova,Município,Total,,,,,244.5
2011,Redondo,Município,Homens,,,,,142.4
2011,Redondo,Município,Mulheres,,,,,182.4
2011,Redondo,Município,Total,,,,,324.8
2011,Reguengos de Monsaraz,Município,Homens,,,,,270.3
2011,Reguengos de Monsaraz,Município,Mulheres,,,,,284.3
2011,Reguengos de Monsaraz,Município,Total,,,,,554.6
2011,Resende,Município,Homens,,,,,289.8
2011,Resende,Município,Mulheres,,,,,520.8
2011,Resende,Município,Total,,,,,810.6
2011,Ribeira Brava,Município,Homens,,,,x,
2011,Ribeira Brava,Município,Mulheres,,,,x,
2011,Ribeira Brava,Município,Total,,,,x,
2011,Ribeira de Pena,Município,Homens,,,,,162.6
2011,Ribeira de Pena,Município,Mulheres,,,,,249.5
2011,Ribeira de Pena,Município,Total,,,,,412.1
2011,Ribeira Grande,Município,Homens,,,,x,
2011,Ribeira Grande,Município,Mulheres,,,,x,
2011,Ribeira Grande,Município,Total,,,,x,
2011,Rio Maior,Município,Homens,,,,,333.5
2011,Rio Maior,Município,Mulheres,,,,,427.0
2011,Rio Maior,Município,Total,,,,,760.5
2011,Sabrosa,Município,Homens,,,,,141.3
2011,Sabrosa,Município,Mulheres,,,,,190.1
2011,Sabrosa,Município,Total,,,,,331.4
2011,Sabugal,Município,Homens,,,,,145.6
2011,Sabugal,Município,Mulheres,,,,,173.2
2011,Sabugal,Município,Total,,,,,318.8
2011,Salvaterra de Magos,Município,Homens,,,,,714.8
2011,Salvaterra de Magos,Município,Mulheres,,,,,783.1
2011,Salvaterra de Magos,Município,Total,,,,,1497.8
2011,Santa Comba Dão,Município,Homens,,,,,178.0
2011,Santa Comba Dão,Município,Mulheres,,,,,228.8
2011,Santa Comba Dão,Município,Total,,,,,406.8
2011,Santa Cruz,Município,Homens,,,,x,
2011,Santa Cruz,Município,Mulheres,,,,x,
2011,Santa Cruz,Município,Total,,,,x,
2011,Santa Cruz da Graciosa,Município,Homens,,,,x,
2011,Santa Cruz da Graciosa,Município,Mulheres,,,,x,
2011,Santa Cruz da Graciosa,Município,Total,,,,x,
2011,Santa Cruz das Flores,Município,Homens,,,,x,
2011,Santa Cruz das Flores,Município,Mulheres,,,,x,
2011,Santa Cruz das Flores,Município,Total,,,,x,
2011,Santa Maria da Feira,Município,Homens,,,,,3606.4
2011,Santa Maria da Feira,Município,Mulheres,,,,,5170.1
2011,Santa Maria da Feira,Município,Total,,,,,8776.5
2011,Santa Marta de Penaguião,Município,Homens,,,,,199.1
2011,Santa Marta de Penaguião,Município,Mulheres,,,,,267.3
2011,Santa Marta de Penaguião,Município,Total,,,,,466.3
2011,Santana,Município,Homens,,,,x,
2011,Santana,Município,Mulheres,,,,x,
2011,Santana,Município,Total,,,,x,
2011,Santarém,Município,Homens,,,,,1231.5
2011,Santarém,Município,Mulheres,,,,,1207.8
2011,Santarém,Município,Total,,,,,2439.3
2011,Santiago do Cacém,Município,Homens,,,,,402.1
2011,Santiago do Cacém,Município,Mulheres,,,,,567.8
2011,Santiago do Cacém,Município,Total,,,,,969.8
2011,Santo Tirso,Município,Homens,,,,,2845.7
2011,Santo Tirso,Município,Mulheres,,,,,3816.2
2011,Santo Tirso,Município,Total,,,,,6661.8
2011,São Brás de Alportel,Município,Homens,,,,,214.3
2011,São Brás de Alportel,Município,Mulheres,,,,,155.8
2011,São Brás de Alportel,Município,Total,,,,,370.1
2011,São João da Madeira,Município,Homens,,,,,451.5
2011,São João da Madeira,Município,Mulheres,,,,,618.2
2011,São João da Madeira,Município,Total,,,,,1069.7
2011,São João da Pesqueira,Município,Homens,,,,,109.6
2011,São João da Pesqueira,Município,Mulheres,,,,,187.5
2011,São João da Pesqueira,Município,Total,,,,,297.1
2011,São Pedro do Sul,Município,Homens,,,,,250.0
2011,São Pedro do Sul,Município,Mulheres,,,,,422.0
2011,São Pedro do Sul,Município,Total,,,,,672.0
2011,São Roque do Pico,Município,Homens,,,,x,
2011,São Roque do Pico,Município,Mulheres,,,,x,
2011,São Roque do Pico,Município,Total,,,,x,
2011,São Vicente,Município,Homens,,,,x,
2011,São Vicente,Município,Mulheres,,,,x,
2011,São Vicente,Município,Total,,,,x,
2011,Sardoal,Município,Homens,,,,,92.6
2011,Sardoal,Município,Mulheres,,,,,108.7
2011,Sardoal,Município,Total,,,,,201.3
2011,Sátão,Município,Homens,,,,,210.3
2011,Sátão,Município,Mulheres,,,,,373.0
2011,Sátão,Município,Total,,,,,583.3
2011,Seia,Município,Homens,,,,,641.1
2011,Seia,Município,Mulheres,,,,,817.8
2011,Seia,Município,Total,,,,,1458.8
2011,Seixal,Município,Homens,,,,,3533.6
2011,Seixal,Município,Mulheres,,,,,3753.5
2011,Seixal,Município,Total,,,,,7287.1
2011,Sernancelhe,Município,Homens,,,,,106.8
2011,Sernancelhe,Município,Mulheres,,,,,112.3
